path	line	string	context
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	1055	${channel.name} live recording	title = "${channel.name} live recording",
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	1246	Catch-up available	contentDescription = "Catch-up available",
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	1383	Add to Collection…	TvMenuAction("Add to Collection…", Icons.Outlined.Folder) {
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	1450	Watch	add(TvMenuAction("Watch", Icons.Filled.PlayArrow) { onPlay() })
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	1458	Remove from Multiview	add(TvMenuAction(if (inMultiview) "Remove from Multiview" else "Add to Multiview", Icons.Outlined.GridView) { toggle() })
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	1458	Add to Multiview	add(TvMenuAction(if (inMultiview) "Remove from Multiview" else "Add to Multiview", Icons.Outlined.GridView) { toggle() })
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	1461	Add Channel to Collection	add(TvMenuAction("Add Channel to Collection", Icons.Outlined.Folder) { cm.onOpenPicker(channel.id, channel.name, -1, 0L) })
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	1464	Remove from ${active.name}	add(TvMenuAction("Remove from ${active.name}", Icons.Outlined.Folder, destructive = true) { cm.onRemoveMember(active.id, channel.id) })
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	1466	Remove from All Collections	add(TvMenuAction("Remove from All Collections", Icons.Outlined.Folder, destructive = true) { cm.onRemoveFromAll(channel.id) })
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	1475	Record from Now	add(TvMenuAction(if (nowProgramme != null) "Record from Now" else "Aufnehmen", Icons.Outlined.FiberManualRecord) { recordFromMenu() })
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	1574	No upcoming schedule available	text = "No upcoming schedule available",
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	1724	Catch-up available	contentDescription = "Catch-up available",
app/src/main/java/com/aeriotv/android/feature/channels/ChannelListScreen.kt	1794	Watch	add(TvMenuAction("Watch", Icons.Outlined.Replay) { watch() })
app/src/main/java/com/aeriotv/android/feature/favorites/FavoritesTabContent.kt	172	No Favorites	text = "No Favorites",
app/src/main/java/com/aeriotv/android/feature/favorites/FavoritesTabContent.kt	179	Long-press a channel in Live TV and tap Add to Favorites.	text = "Long-press a channel in Live TV and tap Add to Favorites.",
app/src/main/java/com/aeriotv/android/feature/favorites/FavoritesTabContent.kt	222	Drag to reorder	contentDescription = "Drag to reorder",
app/src/main/java/com/aeriotv/android/feature/ondemand/VodDetailTvParts.kt	301	Details	text = "Details",
app/src/main/java/com/aeriotv/android/feature/ondemand/VodDetailTvParts.kt	350	Available Related Titles	text = "Available Related Titles",
app/src/main/java/com/aeriotv/android/feature/ondemand/VodDetailPhoneParts.kt	213	Poster and missing details pulled from TMDB using your API key.	text = "Poster and missing details pulled from TMDB using your API key.",
app/src/main/java/com/aeriotv/android/feature/ondemand/VodDetailPhoneParts.kt	218	Poster pulled from TMDB using your API key.	text = "Poster pulled from TMDB using your API key.",
app/src/main/java/com/aeriotv/android/feature/ondemand/VodDetailPhoneParts.kt	223	Missing details filled in from TMDB using your API key.	text = "Missing details filled in from TMDB using your API key.",
app/src/main/java/com/aeriotv/android/feature/ondemand/VodDetailPhoneParts.kt	228	No artwork from your provider. Enter a TMDB API key in Settings > App Behaviors 	text = "No artwork from your provider. Enter a TMDB API key in Settings > App Behaviors " +
app/src/main/java/com/aeriotv/android/feature/ondemand/VodDetailPhoneParts.kt	234	No matching title found on TMDB.	text = "No matching title found on TMDB.",
app/src/main/java/com/aeriotv/android/feature/ondemand/SeriesDetailScreen.kt	485	Series not found	text = "Series not found",
app/src/main/java/com/aeriotv/android/feature/ondemand/SeriesDetailScreen.kt	670	Couldn't load episodes: $error	text = "Couldn't load episodes: $error",
app/src/main/java/com/aeriotv/android/feature/ondemand/SeriesDetailScreen.kt	679	Server returned no episodes for this series.	text = "Server returned no episodes for this series.",
app/src/main/java/com/aeriotv/android/feature/ondemand/SeriesDetailScreen.kt	855	Play in YouTube	label = "Play in YouTube",
app/src/main/java/com/aeriotv/android/feature/ondemand/SeriesDetailScreen.kt	864	Show QR Code	label = "Show QR Code",
app/src/main/java/com/aeriotv/android/feature/ondemand/SeriesDetailScreen.kt	1142	View on TMDB	PillButton(icon = Icons.Outlined.Info, text = "View on TMDB") {
app/src/main/java/com/aeriotv/android/feature/ondemand/SeriesDetailScreen.kt	1381	Season $season	label = "Season $season",
app/src/main/java/com/aeriotv/android/feature/ondemand/SeriesDetailScreen.kt	1399	Season $season	text = "Season $season",
app/src/main/java/com/aeriotv/android/feature/ondemand/OnDemandTabContent.kt	528	Movies needs Dispatcharr	title = "Movies needs Dispatcharr",
app/src/main/java/com/aeriotv/android/feature/ondemand/OnDemandTabContent.kt	565	Search movies	placeholder = "Search movies",
app/src/main/java/com/aeriotv/android/feature/ondemand/OnDemandTabContent.kt	599	Couldn't load movies: $err	text = "Couldn't load movies: $err",
app/src/main/java/com/aeriotv/android/feature/ondemand/OnDemandTabContent.kt	798	Search series	placeholder = "Search series",
app/src/main/java/com/aeriotv/android/feature/ondemand/OnDemandTabContent.kt	1011	Filter groups	contentDescription = "Filter groups",
app/src/main/java/com/aeriotv/android/feature/ondemand/OnDemandTabContent.kt	1023	Filter groups	contentDescription = "Filter groups",
app/src/main/java/com/aeriotv/android/feature/ondemand/OnDemandTabContent.kt	1369	Open Series	label = "Open Series",
app/src/main/java/com/aeriotv/android/feature/ondemand/OnDemandTabContent.kt	1376	Remove from Continue Watching	label = "Remove from Continue Watching",
app/src/main/java/com/aeriotv/android/feature/ondemand/OnDemandTabContent.kt	1749	Clear search	contentDescription = "Clear search",
app/src/main/java/com/aeriotv/android/feature/ondemand/OnDemandTabContent.kt	1829	Clear search	contentDescription = if (query.isNotEmpty()) "Clear search" else "Close search",
app/src/main/java/com/aeriotv/android/feature/ondemand/OnDemandTabContent.kt	1829	Close search	contentDescription = if (query.isNotEmpty()) "Clear search" else "Close search",
app/src/main/java/com/aeriotv/android/feature/ondemand/MovieDetailScreen.kt	293	Movie not found	text = "Movie not found",
app/src/main/java/com/aeriotv/android/feature/ondemand/MovieDetailScreen.kt	405	View on TMDB	title = "View on TMDB",
app/src/main/java/com/aeriotv/android/feature/ondemand/MovieDetailScreen.kt	580	Play in YouTube	label = "Play in YouTube",
app/src/main/java/com/aeriotv/android/feature/ondemand/MovieDetailScreen.kt	589	Show QR Code	label = "Show QR Code",
app/src/main/java/com/aeriotv/android/feature/ondemand/MovieDetailScreen.kt	986	View on TMDB	text = "View on TMDB",
app/src/main/java/com/aeriotv/android/feature/ondemand/MovieDetailScreen.kt	1045	Cast & Crew	text = "Cast & Crew",
app/src/main/java/com/aeriotv/android/feature/ondemand/PersonBioDialog.kt	208	No biography available.	text = "No biography available.",
app/src/main/java/com/aeriotv/android/feature/ondemand/PersonBioDialog.kt	236	Known For	text = "Known For",
app/src/main/java/com/aeriotv/android/feature/ondemand/PersonBioDialog.kt	276	View on TMDB	label = "View on TMDB",
app/src/main/java/com/aeriotv/android/feature/ondemand/PersonBioDialog.kt	323	View on TMDB	text = "View on TMDB",
app/src/main/java/com/aeriotv/android/feature/ondemand/OnDemandViewModel.kt	1750	movies	val label = if (isMovie) "movies" else "series"
app/src/main/java/com/aeriotv/android/feature/ondemand/OnDemandViewModel.kt	2935	This series is too large to load on this device.	val message = if (oom) "This series is too large to load on this device."
app/src/main/java/com/aeriotv/android/feature/cast/CastControls.kt	113	Casting	contentDescription = if (connected) "Casting" else "Cast",
app/src/main/java/com/aeriotv/android/feature/cast/CastControls.kt	113	Cast	contentDescription = if (connected) "Casting" else "Cast",
app/src/main/java/com/aeriotv/android/feature/cast/CastControls.kt	220	Casting	title = { Text(if (connected) "Casting" else "Cast to") },
app/src/main/java/com/aeriotv/android/feature/cast/CastControls.kt	220	Cast to	title = { Text(if (connected) "Casting" else "Cast to") },
app/src/main/java/com/aeriotv/android/feature/cast/CastControls.kt	275	Enter the code shown on ${companionConn.name ?: 	Text("Enter the code shown on ${companionConn.name ?: "the TV"}")
app/src/main/java/com/aeriotv/android/feature/cast/CastControls.kt	294	Connecting to ${companionConn.name ?: 	Text("Connecting to ${companionConn.name ?: "TV"}...")
app/src/main/java/com/aeriotv/android/feature/cast/CastControls.kt	329	Stop casting	}) { Text("Stop casting") }
app/src/main/java/com/aeriotv/android/feature/cast/CastRemoteSheet.kt	161	Switching to $it	text = switchingTo?.let { "Switching to $it" }
app/src/main/java/com/aeriotv/android/feature/cast/CastRemoteSheet.kt	406	Stream Info	text = "Stream Info",
app/src/main/java/com/aeriotv/android/feature/cast/CastRemoteSheet.kt	413	No stream details available	text = remoteState.streamInfo.ifBlank { "No stream details available" },
app/src/main/java/com/aeriotv/android/feature/cast/CastRemoteSheet.kt	521	LIVE	text = "LIVE",
app/src/main/java/com/aeriotv/android/feature/miniplayer/CastMiniController.kt	106	Now casting	text = title.ifBlank { "Now casting" },
app/src/main/java/com/aeriotv/android/feature/miniplayer/MiniPlayerRow.kt	109	Tap to resume	text = "Tap to resume",
app/src/main/java/com/aeriotv/android/feature/miniplayer/MiniPlayerRow.kt	118	Resume audio	contentDescription = if (isPaused) "Resume audio" else "Pause audio",
app/src/main/java/com/aeriotv/android/feature/miniplayer/MiniPlayerRow.kt	118	Pause audio	contentDescription = if (isPaused) "Resume audio" else "Pause audio",
app/src/main/java/com/aeriotv/android/feature/miniplayer/MiniPlayerRow.kt	125	Return to player	contentDescription = "Return to player",
app/src/main/java/com/aeriotv/android/feature/livetv/LiveTvTopBar.kt	149	$count channels kept live	contentDescription = "$count channels kept live",
app/src/main/java/com/aeriotv/android/feature/livetv/LiveTvTopBar.kt	195	Live-TV	text = "Live-TV",
app/src/main/java/com/aeriotv/android/feature/livetv/LiveTvTopBar.kt	215	Live-TV	text = "Live-TV",
app/src/main/java/com/aeriotv/android/feature/livetv/LiveTvTopBar.kt	445	Channel Groups	contentDescription = "Channel Groups",
app/src/main/java/com/aeriotv/android/feature/livetv/LiveTvTopBar.kt	511	Hide options	contentDescription = if (actionsExpanded) "Hide options" else "More options",
app/src/main/java/com/aeriotv/android/feature/livetv/LiveTvTopBar.kt	511	More options	contentDescription = if (actionsExpanded) "Hide options" else "More options",
app/src/main/java/com/aeriotv/android/feature/livetv/LiveTvTopBar.kt	558	Close search	contentDescription = if (searchActive) "Close search" else "Suche",
app/src/main/java/com/aeriotv/android/feature/livetv/LiveTvTopBar.kt	565	Sort: ${sortMode.label}	contentDescription = "Sort: ${sortMode.label}",
app/src/main/java/com/aeriotv/android/feature/livetv/LiveTvTopBar.kt	604	Show List	contentDescription = if (showingGuide) "Show List" else "Show Guide",
app/src/main/java/com/aeriotv/android/feature/livetv/LiveTvTopBar.kt	604	Show Guide	contentDescription = if (showingGuide) "Show List" else "Show Guide",
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	322	 to 	TvInfoColumn(label, if (label == "Window") value.replace(" to ", " to\n") else value)
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	322	 to\n	TvInfoColumn(label, if (label == "Window") value.replace(" to ", " to\n") else value)
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	334	No program description provided in XMLTV.	text = if (target.description.isBlank()) "No program description provided in XMLTV." else target.description,
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	517	No program description provided in XMLTV.	text = "No program description provided in XMLTV.",
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	563	Episode	InfoRow(label = "Episode", value = it, verticalPadding = rowPadding)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	302	Record from Now	text = if (isLive) "Record from Now" else "Record Program",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	302	Record Program	text = if (isLive) "Record from Now" else "Record Program",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	399	For guides that only tag repeats.	Text("For guides that only tag repeats.", style = MaterialTheme.typography.bodySmall.subtext(), color = MaterialTheme.colorScheme.onSurfaceVariant)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	408	Match on every channel	Text("Match on every channel", style = MaterialTheme.typography.bodyMedium, color = MaterialTheme.colorScheme.onBackground)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	409	Off records only on ${target.channelName}.	Text("Off records only on ${target.channelName}.", style = MaterialTheme.typography.bodySmall.subtext(), color = MaterialTheme.colorScheme.onSurfaceVariant)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	422	Pre-roll unavailable (program already started).	text = "Pre-roll unavailable (program already started).",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	464	Dispatcharr server	) { Text("Dispatcharr server") }
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	469	This device	) { Text("This device") }
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	492	Saving to this device	text = "Saving to this device",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	498	Recording to the Dispatcharr server needs DVR manage access on your account. Contact your server administrator for more information.	text = "Recording to the Dispatcharr server needs DVR manage access on your account. Contact your server administrator for more information.",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	516	Remove commercials (Comskip)	text = "Remove commercials (Comskip)",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	522	Detect and remove ad breaks after recording. Processed server-side.	text = "Detect and remove ad breaks after recording. Processed server-side.",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	588	Step below zero to start the recording after the listed start time.	text = "Step below zero to start the recording after the listed start time.",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	672	Record from Now	Text(if (isLive) "Record from Now" else "Record Program", fontSize = 19.sp, fontWeight = FontWeight.Bold, color = colors.onSurface)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	672	Record Program	Text(if (isLive) "Record from Now" else "Record Program", fontSize = 19.sp, fontWeight = FontWeight.Bold, color = colors.onSurface)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	749	Save Rule	label = when { submitting -> "Scheduling…"; usingRule -> "Save Rule"; else -> "Aufnehmen" },
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	246	Drag to reorder, check to show or hide.	text = if (manualReorder) "Drag to reorder, check to show or hide."
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	316	No groups available	text = "No groups available",
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	375	Drag to reorder	contentDescription = "Drag to reorder",
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	579	Shift guide moves the TV Guide over so the sidebar never covers programs.	text = "Shift guide moves the TV Guide over so the sidebar never covers programs.",
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	597	No groups available	text = "No groups available",
app/src/main/java/com/aeriotv/android/feature/livetv/GroupSidebar.kt	363	Default group	if (trailingPin) Icon(Icons.Filled.PushPin, contentDescription = "Default group", tint = fg.copy(alpha = 0.7f), modifier = Modifier.size(7.dp))
app/src/main/java/com/aeriotv/android/feature/livetv/GroupSidebar.kt	602	CHANNEL GROUPS	text = "CHANNEL GROUPS",
app/src/main/java/com/aeriotv/android/feature/livetv/GroupSidebar.kt	676	Default group	contentDescription = "Default group",
app/src/main/java/com/aeriotv/android/feature/livetv/RetainedChannelsIndicator.kt	61	${retained.size} channels kept live	contentDescription = "${retained.size} channels kept live",
app/src/main/java/com/aeriotv/android/feature/livetv/RetainedChannelsIndicator.kt	87	Watch ${ch.channelName}	label = "Watch ${ch.channelName}",
app/src/main/java/com/aeriotv/android/feature/livetv/RetainedChannelsIndicator.kt	102	Stop All	label = "Stop All",
app/src/main/java/com/aeriotv/android/feature/livetv/RetainedChannelsIndicator.kt	110	Kept Live	title = "Kept Live",
app/src/main/java/com/aeriotv/android/feature/livetv/EmptyGroupNotice.kt	77	No Matching Channels	text = if (isSearching) "No Matching Channels" else "No Channels in This Group",
app/src/main/java/com/aeriotv/android/feature/livetv/EmptyGroupNotice.kt	77	No Channels in This Group	text = if (isSearching) "No Matching Channels" else "No Channels in This Group",
app/src/main/java/com/aeriotv/android/feature/livetv/EmptyGroupNotice.kt	139	Show All Channels	text = "Show All Channels",
app/src/main/java/com/aeriotv/android/feature/livetv/GuideJumpSheet.kt	147	Back to Now	OutlinedButton(onClick = { onBackToNow(); onDismiss() }) { Text("Back to Now") }
app/src/main/java/com/aeriotv/android/feature/movies/MediaTabContent.kt	560	Details	DropdownMenuItem(text = { Text("Details") }, onClick = { close(); open() })
app/src/main/java/com/aeriotv/android/feature/movies/MediaTabContent.kt	562	Remove from Watchlist	text = { Text(if (item.key in watchlistKeys) "Remove from Watchlist" else "Add to Watchlist") },
app/src/main/java/com/aeriotv/android/feature/movies/MediaTabContent.kt	562	Add to Watchlist	text = { Text(if (item.key in watchlistKeys) "Remove from Watchlist" else "Add to Watchlist") },
app/src/main/java/com/aeriotv/android/feature/movies/MediaPageScaffold.kt	369	Clear and close search	Icon(Icons.Filled.Cancel, contentDescription = "Clear and close search", tint = MaterialTheme.colorScheme.onSurfaceVariant)
app/src/main/java/com/aeriotv/android/feature/movies/MediaHeroCard.kt	199	Remove from Watchlist	text = { Text(if (isOnWatchlist) "Remove from Watchlist" else "Add to Watchlist") },
app/src/main/java/com/aeriotv/android/feature/movies/MediaHeroCard.kt	199	Add to Watchlist	text = { Text(if (isOnWatchlist) "Remove from Watchlist" else "Add to Watchlist") },
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	854	Clear search	{ IconButton(onClick = { viewModel.onSearchQueryChange("") }) { Icon(Icons.Filled.Close, contentDescription = "Clear search") } }
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	1222	Watch	if (isLive && channel.url.isNotBlank()) add(TvMenuAction("Watch", Icons.Filled.PlayArrow) { onChannelClick(channel) })
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	1224	Remove from Favorites	add(TvMenuAction(if (isFavorite) "Remove from Favorites" else "Add to Favorites", if (isFavorite) Icons.Outlined.StarOutline else Icons.Filled.Star) { favoritesVm.toggle(channel) })
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	1224	Add to Favorites	add(TvMenuAction(if (isFavorite) "Remove from Favorites" else "Add to Favorites", if (isFavorite) Icons.Outlined.StarOutline else Icons.Filled.Star) { favoritesVm.toggle(channel) })
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	1225	Remove from Multiview	add(TvMenuAction(if (inMultiview) "Remove from Multiview" else "Add to Multiview", Icons.Outlined.GridView, enabled = canAddToMultiview) { multiviewStore.toggle(channel) })
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	1225	Add to Multiview	add(TvMenuAction(if (inMultiview) "Remove from Multiview" else "Add to Multiview", Icons.Outlined.GridView, enabled = canAddToMultiview) { multiviewStore.toggle(channel) })
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	1226	Add Channel to Collection	add(TvMenuAction("Add Channel to Collection", Icons.Outlined.CreateNewFolder) { collectionPickerFor = channel.id to channel.name })
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	1229	Record from Now	if (canRecord) add(TvMenuAction(if (isLive) "Record from Now" else "Aufnehmen", Icons.Outlined.FiberManualRecord) { recordTarget = cell.toInfoTarget(channel.name, channel.dispatcharrChannelId) })
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	1230	Cancel Reminder	if (cell.startMillis > nowMs) add(TvMenuAction(if (reminderSet) "Cancel Reminder" else "Erinnerung setzen", Icons.Outlined.Notifications, onClick = toggleReminder))
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	1241	Remove from Favorites	add(TvMenuAction(if (isFavorite) "Remove from Favorites" else "Add to Favorites") { favoritesVm.toggle(channel) })
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	1241	Add to Favorites	add(TvMenuAction(if (isFavorite) "Remove from Favorites" else "Add to Favorites") { favoritesVm.toggle(channel) })
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	1242	Remove from Multiview	add(TvMenuAction(if (inMultiview) "Remove from Multiview" else "Add to Multiview", enabled = canAddToMultiview) { multiviewStore.toggle(channel) })
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	1242	Add to Multiview	add(TvMenuAction(if (inMultiview) "Remove from Multiview" else "Add to Multiview", enabled = canAddToMultiview) { multiviewStore.toggle(channel) })
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	1243	Add Channel to Collection	add(TvMenuAction("Add Channel to Collection") { collectionPickerFor = channel.id to channel.name })
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	1247	Record from Now	if (canRecord) add(TvMenuAction(if (isLive) "Record from Now" else "Aufnehmen") { recordTarget = cell.toInfoTarget(channel.name, channel.dispatcharrChannelId) })
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideScreen.kt	1250	Cancel Reminder	add(TvMenuAction(if (reminderSet) "Cancel Reminder" else "Erinnerung setzen", onClick = toggleReminder))
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuidePreviewBanner.kt	275	Select a program	Text("Select a program", fontSize = 13.sp.subtext(), fontWeight = FontWeight.Medium, color = colors.tertiary)
app/src/main/java/com/aeriotv/android/feature/movies/tv/TvMediaTab.kt	157	Details	add(TvHeroButton("Details", Icons.Outlined.Info, id = "Details", onClick = details))
app/src/main/java/com/aeriotv/android/feature/movies/tv/TvMediaTab.kt	157	Details	add(TvHeroButton("Details", Icons.Outlined.Info, id = "Details", onClick = details))
app/src/main/java/com/aeriotv/android/feature/movies/tv/TvMediaTab.kt	160	Remove from Watchlist	if (item != null) add(TvMenuAction(if (item.key in watchlistKeys) "Remove from Watchlist" else "Add to Watchlist") { onToggleWatchlist(item) })
app/src/main/java/com/aeriotv/android/feature/movies/tv/TvMediaTab.kt	160	Add to Watchlist	if (item != null) add(TvMenuAction(if (item.key in watchlistKeys) "Remove from Watchlist" else "Add to Watchlist") { onToggleWatchlist(item) })
app/src/main/java/com/aeriotv/android/feature/movies/tv/TvMediaTab.kt	162	Remove from Continue Watching	if (!watchlist) add(TvMenuAction("Remove from Continue Watching", destructive = true) { onRemoveProgress(videoId) })
app/src/main/java/com/aeriotv/android/feature/movies/tv/TvMediaTab.kt	163	Remove from Watchlist	else if (item != null) add(TvMenuAction("Remove from Watchlist", destructive = true) { onRemoveWatchlist(item.key) })
app/src/main/java/com/aeriotv/android/feature/movies/tv/TvMediaTab.kt	202	Details	item?.let { TvMenuAction("Details") { open(it) } },
app/src/main/java/com/aeriotv/android/feature/movies/tv/TvMediaTab.kt	204	Remove from Watchlist	item?.let { TvMenuAction("Remove from Watchlist", destructive = true) { onRemoveWatchlist(it.key) } },
app/src/main/java/com/aeriotv/android/feature/movies/tv/TvMediaTab.kt	263	Details	TvMenuAction("Details") { open(item) },
app/src/main/java/com/aeriotv/android/feature/movies/tv/TvMediaTab.kt	264	Remove from Watchlist	TvMenuAction(if (item.key in watchlistKeys) "Remove from Watchlist" else "Add to Watchlist") { onToggleWatchlist(item) },
app/src/main/java/com/aeriotv/android/feature/movies/tv/TvMediaTab.kt	264	Add to Watchlist	TvMenuAction(if (item.key in watchlistKeys) "Remove from Watchlist" else "Add to Watchlist") { onToggleWatchlist(item) },
app/src/main/java/com/aeriotv/android/feature/movies/tv/TvMediaPage.kt	1365	Close search	icon = Icons.Filled.Search, contentDescription = if (searchActive) "Close search" else "Suche",
app/src/main/java/com/aeriotv/android/feature/movies/tv/TvMediaPage.kt	1373	Clear search	icon = Icons.Filled.Close, contentDescription = "Clear search", onClick = onClearSearch,
app/src/main/java/com/aeriotv/android/feature/movies/tv/TvMediaPage.kt	1386	Filter	icon = Icons.Filled.FilterList, contentDescription = "Filter",
app/src/main/java/com/aeriotv/android/ui/textfield/SecretReveal.kt	107	Show $contentLabel	contentDescription = if (state.visible) "Hide $contentLabel" else "Show $contentLabel",
app/src/main/java/com/aeriotv/android/ui/tv/TvFilterPage.kt	102	Filter	text = "Filter",
app/src/main/java/com/aeriotv/android/ui/tv/TvFilterPage.kt	120	Show All Groups	title = "Show All Groups",
app/src/main/java/com/aeriotv/android/ui/settings/SettingsRows.kt	190	Selected	contentDescription = "Selected",
app/src/main/java/com/aeriotv/android/ui/settings/SettingsRows.kt	264	On	text = if (on) "On" else "Off",
app/src/main/java/com/aeriotv/android/ui/settings/SettingsRows.kt	264	Off	text = if (on) "On" else "Off",
app/src/main/java/com/aeriotv/android/ui/settings/SettingsRows.kt	444	Back	contentDescription = "Back",
app/src/main/java/com/aeriotv/android/core/tv/TvActionMenuDialog.kt	113	Cancel	label = "Cancel",
app/src/main/java/com/aeriotv/android/core/tv/TvQrLinkDialog.kt	123	QR code for $title	contentDescription = "QR code for $title",
app/src/main/java/com/aeriotv/android/core/tv/TvQrLinkDialog.kt	145	Close	SettingsDialogTextButton(label = "Close", onClick = onDismiss)
app/src/main/java/com/aeriotv/android/core/network/TMDBService.kt	568	name	val title = (o["title"] ?: o["name"])?.jsonPrimitive?.contentOrNull?.trim()
app/src/main/java/com/aeriotv/android/core/network/TMDBService.kt	615	name	val title = (o["title"] ?: o["name"])?.jsonPrimitive?.contentOrNull
app/src/main/java/com/aeriotv/android/core/network/TMDBService.kt	792	name	val title = (o["title"] ?: o["name"])?.jsonPrimitive?.contentOrNull
app/src/main/java/com/aeriotv/android/core/playback/AutoBrowseTree.kt	241	1 channel	subtitle = if (count == 1) "1 channel" else "$count channels",
app/src/main/java/com/aeriotv/android/core/playback/AutoBrowseTree.kt	241	$count channels	subtitle = if (count == 1) "1 channel" else "$count channels",
app/src/main/java/com/aeriotv/android/core/playback/AerioMediaPlaybackService.kt	320	Ongoing notification while AerioTV plays audio in the background.	description = "Ongoing notification while AerioTV plays audio in the background."
app/src/main/java/com/aeriotv/android/core/playback/DispatcharrConnectionLimit.kt	53	Stream ended	title = "Stream ended",
app/src/main/java/com/aeriotv/android/core/playback/DispatcharrConnectionLimit.kt	54	This stream was stopped by the server. Press Retry to start it again.	message = "This stream was stopped by the server. Press Retry to start it again.",
app/src/main/java/com/aeriotv/android/core/playback/DispatcharrConnectionLimit.kt	75	Too many sessions playing	title = "Too many sessions playing",
app/src/main/java/com/aeriotv/android/core/playback/DispatcharrConnectionLimit.kt	80	Server is busy	title = "Server is busy",
app/src/main/java/com/aeriotv/android/core/playback/DispatcharrConnectionLimit.kt	81	All connections for this channel are in use right now. 	message = "All connections for this channel are in use right now. " +
app/src/main/java/com/aeriotv/android/core/sync/SyncCategory.kt	16	M3U URLs, Dispatcharr servers, Xtream credentials (server-side only)	subtitle = "M3U URLs, Dispatcharr servers, Xtream credentials (server-side only)",
app/src/main/java/com/aeriotv/android/core/sync/SyncCategory.kt	22	Resume points for movies, episodes, and recordings	subtitle = "Resume points for movies, episodes, and recordings",
app/src/main/java/com/aeriotv/android/core/sync/SyncCategory.kt	28	Scheduled program reminders	subtitle = "Scheduled program reminders",
