path	line	string	context
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	253	All	Text("All", color = MaterialTheme.colorScheme.textAccent)
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	261	None	Text("None", color = MaterialTheme.colorScheme.textAccent)
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	295	All Channels	text = "All Channels",
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	375	Drag to reorder	contentDescription = "Drag to reorder",
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	436	Toggle groups on or off	* mirroring the tvOS guide's "Toggle groups on or off" popup. [onToggle] passes
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	493	Hold OK on a group to move it, then use up and down. OK or Back to finish.	"Hold OK on a group to move it, then use up and down. OK or Back to finish."
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	495	Toggle groups on or off to show or hide them.	"Toggle groups on or off to show or hide them."
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	543	Sidebar layout	text = "Sidebar layout",
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	548	Overlay	listOf("overlay" to "Overlay", "shift" to "Shift guide").forEach { (mode, label) ->
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	548	Shift guide	listOf("overlay" to "Overlay", "shift" to "Shift guide").forEach { (mode, label) ->
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	548	overlay	listOf("overlay" to "Overlay", "shift" to "Shift guide").forEach { (mode, label) ->
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	548	shift	listOf("overlay" to "Overlay", "shift" to "Shift guide").forEach { (mode, label) ->
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	579	Shift guide moves the TV Guide over so the sidebar never covers programs.	text = "Shift guide moves the TV Guide over so the sidebar never covers programs.",
app/src/main/java/com/aeriotv/android/feature/livetv/ManageGroupsSheet.kt	649	All Channels	text = "All Channels",
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	278	Untitled	text = target.title.ifBlank { "Untitled" },
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	308	${timeFormat.format(Date(target.startMillis))} \u2013 ${timeFormat.format(Date(target.endMillis))}	TvInfoColumn("Airs", "${timeFormat.format(Date(target.startMillis))} \u2013 ${timeFormat.format(Date(target.endMillis))}")
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	322	 to 	TvInfoColumn(label, if (label == "Window") value.replace(" to ", " to\n") else value)
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	322	 to\n	TvInfoColumn(label, if (label == "Window") value.replace(" to ", " to\n") else value)
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	322	Window	TvInfoColumn(label, if (label == "Window") value.replace(" to ", " to\n") else value)
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	334	No program description provided in XMLTV.	text = if (target.description.isBlank()) "No program description provided in XMLTV." else target.description,
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	413	Somethi/ng	// single-word title into ugly mid-word breaks like "Somethi/ng").
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	415	Untitled	text = target.title.ifBlank { "Untitled" },
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	425	ON NOW	// "ON NOW" is a live-airing status, not one of the toggleable feed
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	427	Show program badges	// "Show program badges" preference. Rendered UNDER the title in a
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	517	No program description provided in XMLTV.	text = "No program description provided in XMLTV.",
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	553	${timeFormat.format(Date(target.startMillis))} – ${timeFormat.format(Date(target.endMillis))}	val airs = "${timeFormat.format(Date(target.startMillis))} – ${timeFormat.format(Date(target.endMillis))}"
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	558	Channel	InfoRow(label = "Channel", value = target.channelName, verticalPadding = rowPadding)
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	559	Airs	InfoRow(label = "Airs", value = airs, verticalPadding = rowPadding)
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	560	Date	InfoRow(label = "Date", value = date, verticalPadding = rowPadding)
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	561	Duration	InfoRow(label = "Duration", value = duration, verticalPadding = rowPadding)
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	563	Episode	InfoRow(label = "Episode", value = it, verticalPadding = rowPadding)
app/src/main/java/com/aeriotv/android/feature/livetv/ProgramInfoSheet.kt	622	$totalMinutes min	if (totalMinutes < 60) return "$totalMinutes min"
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	166	Local storage cap reached. Free space or raise the cap in Settings -> DVR.	"Local storage cap reached. Free space or raise the cap in Settings -> DVR.",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	181	Couldn't locate stream URL for ${target.channelName}.	"Couldn't locate stream URL for ${target.channelName}.",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	197	Recording started locally.	"Recording started locally.",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	207	Recording requires a Dispatcharr playlist.	"Recording requires a Dispatcharr playlist.",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	225	exact	titleMode = if (ruleMode == RuleMode.Custom) ruleTitleMode else "exact",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	232	Rule saved: $n recording(s) scheduled	onSuccess = { n -> if (n >= 0) "Rule saved: $n recording(s) scheduled" else "Rule saved: ${target.title}" },
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	232	Rule saved: ${target.title}	onSuccess = { n -> if (n >= 0) "Rule saved: $n recording(s) scheduled" else "Rule saved: ${target.title}" },
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	233	Rule failed: ${t.message ?: t::class.simpleName}	onFailure = { t -> "Rule failed: ${t.message ?: t::class.simpleName}" },
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	254	Scheduled: ${target.title.ifBlank { 	onSuccess = { "Scheduled: ${target.title.ifBlank { "recording" }}" },
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	255	Schedule failed: ${t.message ?: t::class.simpleName}	onFailure = { t -> "Schedule failed: ${t.message ?: t::class.simpleName}" },
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	298	Cancel	Text("Cancel", color = MaterialTheme.colorScheme.onSurfaceVariant)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	302	Record Program	text = if (isLive) "Record from Now" else "Record Program",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	302	Record from Now	text = if (isLive) "Record from Now" else "Record Program",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	315	Save Rule	usingRule -> "Save Rule"
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	328	Program	LabeledValue("Program", target.title.ifBlank { "Untitled" })
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	328	Untitled	LabeledValue("Program", target.title.ifBlank { "Untitled" })
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	359	Rule Options	SectionLabel("Rule Options")
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	361	Title match	Text("Title match", style = MaterialTheme.typography.bodySmall.subtext(), color = MaterialTheme.colorScheme.onSurfaceVariant)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	376	Description contains (optional)	label = { Text("Description contains (optional)") },
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	398	Untagged episodes count as new	Text("Untagged episodes count as new", style = MaterialTheme.typography.bodyMedium, color = MaterialTheme.colorScheme.onBackground)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	399	For guides that only tag repeats.	Text("For guides that only tag repeats.", style = MaterialTheme.typography.bodySmall.subtext(), color = MaterialTheme.colorScheme.onSurfaceVariant)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	408	Match on every channel	Text("Match on every channel", style = MaterialTheme.typography.bodyMedium, color = MaterialTheme.colorScheme.onBackground)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	409	Off records only on ${target.channelName}.	Text("Off records only on ${target.channelName}.", style = MaterialTheme.typography.bodySmall.subtext(), color = MaterialTheme.colorScheme.onSurfaceVariant)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	418	Start Early	SectionLabel("Start Early")
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	422	Pre-roll unavailable (program already started).	text = "Pre-roll unavailable (program already started).",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	439	End Late	SectionLabel("End Late")
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	464	Dispatcharr server	) { Text("Dispatcharr server") }
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	469	This device	) { Text("This device") }
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	476	Saving to this device	// "Saving to this device" hint.
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	492	Saving to this device	text = "Saving to this device",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	498	Recording to the Dispatcharr server needs DVR manage access on your account. Contact your server administrator for more information.	text = "Recording to the Dispatcharr server needs DVR manage access on your account. Contact your server administrator for more information.",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	516	Remove commercials (Comskip)	text = "Remove commercials (Comskip)",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	522	Detect and remove ad breaks after recording. Processed server-side.	text = "Detect and remove ad breaks after recording. Processed server-side.",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	546	Custom Buffer	// iOS parity (task #50): "Custom Buffer" stepper dialog, 1..120 minutes
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	561	Custom Buffer	title = { Text("Custom Buffer") },
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	575	${-customBufferDraft} min after start	"${-customBufferDraft} min after start"
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	576	$customBufferDraft minutes	else "$customBufferDraft minutes",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	588	Step below zero to start the recording after the listed start time.	text = "Step below zero to start the recording after the listed start time.",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	603	Set	}) { Text("Set") }
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	606	Cancel	TextButton(onClick = { customBufferTarget = null }) { Text("Cancel") }
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	672	Record Program	Text(if (isLive) "Record from Now" else "Record Program", fontSize = 19.sp, fontWeight = FontWeight.Bold, color = colors.onSurface)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	672	Record from Now	Text(if (isLive) "Record from Now" else "Record Program", fontSize = 19.sp, fontWeight = FontWeight.Bold, color = colors.onSurface)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	673	Untitled	Text(target.title.ifBlank { "Untitled" }, fontSize = 13.sp, fontWeight = FontWeight.SemiBold, color = colors.onSurface, maxLines = 2, overflow = androidx.compose.ui.text.style.TextOverflow.Ellipsis)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	674	${target.channelName} · ${formatTimeRange(target)}	Text("${target.channelName} · ${formatTimeRange(target)}", fontSize = 11.sp.subtext(), color = colors.onSurfaceVariant)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	685	Hide Options	SheetPill(if (showCustomRule) "Hide Options" else "Customize", selected = showCustomRule, onClick = { showCustomRule = !showCustomRule })
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	689	Title Match	Text("Title Match", fontSize = 10.sp, fontWeight = FontWeight.SemiBold, color = colors.onSurfaceVariant, modifier = Modifier.padding(start = 2.dp))
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	691	Contains	listOf("exact" to "Exact", "contains" to "Contains", "search" to "Search", "regex" to "Regex").forEach { (wire, label) ->
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	691	Exact	listOf("exact" to "Exact", "contains" to "Contains", "search" to "Search", "regex" to "Regex").forEach { (wire, label) ->
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	691	Search	listOf("exact" to "Exact", "contains" to "Contains", "search" to "Search", "regex" to "Regex").forEach { (wire, label) ->
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	691	contains	listOf("exact" to "Exact", "contains" to "Contains", "search" to "Search", "regex" to "Regex").forEach { (wire, label) ->
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	691	exact	listOf("exact" to "Exact", "contains" to "Contains", "search" to "Search", "regex" to "Regex").forEach { (wire, label) ->
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	691	search	listOf("exact" to "Exact", "contains" to "Contains", "search" to "Search", "regex" to "Regex").forEach { (wire, label) ->
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	697	Untagged Counts as New	SheetPill("Untagged Counts as New", selected = ruleUntaggedIsNew, onClick = { onRuleUntaggedIsNew(!ruleUntaggedIsNew) })
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	699	Every Channel	SheetPill("Every Channel", selected = ruleAllChannels, onClick = { onRuleAllChannels(!ruleAllChannels) })
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	705	Start Early	TvSectionTitle("Start Early")
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	709	End Late	TvSectionTitle("End Late")
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	715	Dispatcharr server	SheetPill("Dispatcharr server", selected = destinationServer, onClick = { onDestinationServer(true) })
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	716	This device	SheetPill("This device", selected = !destinationServer, onClick = { onDestinationServer(false) })
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	722	Remove Commercials (Comskip)	TvSectionTitle("Remove Commercials (Comskip)", dim = disabled)
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	729	Comskip runs server-side. Switch the destination to Dispatcharr server to enable.	if (disabled) "Comskip runs server-side. Switch the destination to Dispatcharr server to enable."
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	730	Server-side: detects and removes commercial breaks after the recording completes, when Comskip is configured on the Dispatcharr server.	else "Server-side: detects and removes commercial breaks after the recording completes, when Comskip is configured on the Dispatcharr server.",
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	736	Keep AerioTV open. Closing the app will stop this recording.	TvNoteBox("Keep AerioTV open. Closing the app will stop this recording.")
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	739	Recording requires DVR access on Dispatcharr	TvNoteBox("Recording requires DVR access on Dispatcharr", "Scheduling a recording on the Dispatcharr server needs DVR manage access on your account. Your account can watch and record live programs to this device, but not schedule server recordings. Contact your server administrator for more information, or wait until the program is airing to record it on this device.")
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	739	Scheduling a recording on the Dispatcharr server needs DVR manage access on your account. Your account can watch and record live programs to this device, but not schedule server recordings. Contact your server administrator for more information, or wait until the program is airing to record it on this device.	TvNoteBox("Recording requires DVR access on Dispatcharr", "Scheduling a recording on the Dispatcharr server needs DVR manage access on your account. Your account can watch and record live programs to this device, but not schedule server recordings. Contact your server administrator for more information, or wait until the program is airing to record it on this device.")
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	749	Record	label = when { submitting -> "Scheduling…"; usingRule -> "Save Rule"; else -> "Record" },
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	749	Save Rule	label = when { submitting -> "Scheduling…"; usingRule -> "Save Rule"; else -> "Record" },
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	749	Scheduling…	label = when { submitting -> "Scheduling…"; usingRule -> "Save Rule"; else -> "Record" },
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	800	$m min	options.forEach { m -> SheetPill(if (m == 0) "None" else "$m min", selected = selected == m, onClick = { onSelect(m) }) }
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	803	Custom (${-selected} min after start)	custom && selected < 0 -> "Custom (${-selected} min after start)"
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	804	Custom ($selected min)	custom -> "Custom ($selected min)"
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	844	Records 12:00 PM to 3:35 PM · 3 h 35 min	/** "Records 12:00 PM to 3:35 PM · 3 h 35 min" (tvOS recordingWindowSummary). */
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	851	Records ${f.format(Date(start))} to ${f.format(Date(end))} · $length	return "Records ${f.format(Date(start))} to ${f.format(Date(end))} · $length"
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	855	Every episode of	val what = if (mode == RuleMode.NewOnly) "New episodes of" else "Every episode of"
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	855	New episodes of	val what = if (mode == RuleMode.NewOnly) "New episodes of" else "Every episode of"
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	856	on ${target.channelName}	val scope = if (allChannels) "on any channel" else "on ${target.channelName}"
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	857	$what \"${target.title}\" $scope, scheduled by the Dispatcharr server	return "$what \"${target.title}\" $scope, scheduled by the Dispatcharr server"
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	913	$mins min	val label = if (mins == 0) "None" else "$mins min"
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	913	None	val label = if (mins == 0) "None" else "$mins min"
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	958	Custom (${-selected} min after start)	isCustomSelected && selected < 0 -> "Custom (${-selected} min after start)"
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	959	Custom ($selected min)	isCustomSelected -> "Custom ($selected min)"
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	972	${dateFormat.format(Date(target.startMillis))} at 	return "${dateFormat.format(Date(target.startMillis))} at " +
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	973	${timeFormat.format(Date(target.startMillis))} – 	"${timeFormat.format(Date(target.startMillis))} – " +
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	982	Just this one	Once("Just this one", "Record this airing only."),
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	982	Record this airing only.	Once("Just this one", "Record this airing only."),
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	983	A series rule on the server records every airing of this title.	All("Every episode", "A series rule on the server records every airing of this title."),
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	983	Every episode	All("Every episode", "A series rule on the server records every airing of this title."),
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	984	New episodes only	NewOnly("New episodes only", "Skips airings the guide marks as repeats."),
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	984	Skips airings the guide marks as repeats.	NewOnly("New episodes only", "Skips airings the guide marks as repeats."),
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	985	Choose how the title and description are matched.	Custom("Customize rule", "Choose how the title and description are matched."),
app/src/main/java/com/aeriotv/android/feature/livetv/RecordProgramSheet.kt	985	Customize rule	Custom("Customize rule", "Choose how the title and description are matched."),
app/src/main/java/com/aeriotv/android/feature/livetv/RetainedChannelsIndicator.kt	61	${retained.size} channels kept live	contentDescription = "${retained.size} channels kept live",
app/src/main/java/com/aeriotv/android/feature/livetv/RetainedChannelsIndicator.kt	87	Watch ${ch.channelName}	label = "Watch ${ch.channelName}",
app/src/main/java/com/aeriotv/android/feature/livetv/RetainedChannelsIndicator.kt	93	Stop ${ch.channelName}	label = "Stop ${ch.channelName}",
app/src/main/java/com/aeriotv/android/feature/livetv/RetainedChannelsIndicator.kt	102	Stop All	label = "Stop All",
app/src/main/java/com/aeriotv/android/feature/livetv/RetainedChannelsIndicator.kt	110	Kept Live	title = "Kept Live",
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	97	Guide grid renderer	* The rebuilt guide grid (design doc "Guide grid renderer"). One focus owner
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	292	grid-top-row->onLeaveTop	if (onLeaveTop()) { traceBy = "grid-top-row->onLeaveTop"; return@handler true }
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	293	grid-top-row->topNav	traceBy = "grid-top-row->topNav"
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	328	right gate: action=$action row=${state.focusRow} cellStart=${state.focusCellStartMs} lastCell=$last -> ${if (last) 	android.util.Log.d("GuideGrid", "right gate: action=$action row=${state.focusRow} cellStart=${state.focusCellStartMs} lastCell=$last -> ${if (last) "fire" else "step"}")
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	361	left gate: action=$action row=${state.focusRow} cellStart=${state.focusCellStartMs} now=$nowMs viewportStart=${state.viewportStartMs} airingNow=$airingNow atLive=$atLive -> ${if (fire) 	android.util.Log.d("GuideGrid", "left gate: action=$action row=${state.focusRow} cellStart=${state.focusCellStartMs} now=$nowMs viewportStart=${state.viewportStartMs} airingNow=$airingNow atLive=$atLive -> ${if (fire) "fire" else "step"}")
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	415	Down	val vertical = if (name == "Up" || name == "Down") {
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	415	Up	val vertical = if (name == "Up" || name == "Down") {
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	416	Up	val delta = if (name == "Up") -1 else 1
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	427	 target=r$target rows=${state.rows.size} firstVisible=${listState.firstVisibleItemIndex}/${listState.firstVisibleItemScrollOffset}	" target=r$target rows=${state.rows.size} firstVisible=${listState.firstVisibleItemIndex}/${listState.firstVisibleItemScrollOffset}" +
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	428	 visible=${listState.layoutInfo.visibleItemsInfo.size} scrollInProgress=$scrolling	" visible=${listState.layoutInfo.visibleItemsInfo.size} scrollInProgress=$scrolling" +
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	433	$traceBy repeat=$repeat gridFocused=$gridFocused focusEnabled=$focusEnabled clock=$clockBefore->$clockSelected	"$traceBy repeat=$repeat gridFocused=$gridFocused focusEnabled=$focusEnabled clock=$clockBefore->$clockSelected" +
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	434	 cell=$before -> ${guideTraceCell(state)}$vertical	" cell=$before -> ${guideTraceCell(state)}$vertical" +
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	435	 viewportStart=${state.viewportStartMs} drawStart=${state.drawViewportStartMs} ${traceGates()}	" viewportStart=${state.viewportStartMs} drawStart=${state.drawViewportStartMs} ${traceGates()}",
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	469	grid:r${state.focusRow}	TvFocusTrace.focus("grid:r${state.focusRow}")
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	470	grid focus gained cell=${guideTraceCell(state)} focusEnabled=$focusEnabled ${traceGates()}	TvFocusTrace.guide("grid focus gained cell=${guideTraceCell(state)} focusEnabled=$focusEnabled ${traceGates()}")
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	472	grid focus lost cell=${guideTraceCell(state)} focusEnabled=$focusEnabled hasFocus=${it.hasFocus} ${traceGates()}	TvFocusTrace.guide("grid focus lost cell=${guideTraceCell(state)} focusEnabled=$focusEnabled hasFocus=${it.hasFocus} ${traceGates()}")
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	473	grid:r${state.focusRow}	TvFocusTrace.blurred("grid:r${state.focusRow}")
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	668	Rounded corners in Guide view	// Appearance > "Rounded corners in Guide view" (default OFF). The rail is
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	1182	GuideLogoCache not provided	val LocalLogoCache = staticCompositionLocalOf<GuideLogoCache> { error("GuideLogoCache not provided") }
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	1204	r<row> <channel> @<programStart>	/** "r<row> <channel> @<programStart>" for the trace. */
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuideGrid.kt	1208	r$row ${state.rows.channel(row).name} @${state.focusCellStartMs}	return "r$row ${state.rows.channel(row).name} @${state.focusCellStartMs}"
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuidePreviewBanner.kt	68	Channel Preview	* Live TV layout "Channel Preview" (tvOS GuidePreviewBanner, Logan
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuidePreviewBanner.kt	123	pid:$it	val key = dispatcharrProgramId?.let { "pid:$it" } ?: ("t:" + cleanPreviewTitle(title))
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuidePreviewBanner.kt	123	t:	val key = dispatcharrProgramId?.let { "pid:$it" } ?: ("t:" + cleanPreviewTitle(title))
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuidePreviewBanner.kt	147	pid:$it	val artKey = program?.let { p -> p.dispatcharrProgramId?.let { "pid:$it" } ?: ("t:" + cleanPreviewTitle(p.title)) }
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuidePreviewBanner.kt	147	t:	val artKey = program?.let { p -> p.dispatcharrProgramId?.let { "pid:$it" } ?: ("t:" + cleanPreviewTitle(p.title)) }
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuidePreviewBanner.kt	201	Tomorrow at 21:00 - Villarreal v Real Betis	// Sports events ("Tomorrow at 21:00 - Villarreal v Real Betis") match
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuidePreviewBanner.kt	219	Rounded corners in Guide view	// Appearance > "Rounded corners in Guide view" (default OFF).
app/src/main/java/com/aeriotv/android/feature/livetv/grid/GuidePreviewBanner.kt	243	Rounded corners in Guide view	// "Rounded corners in Guide view", at the SAME radius as the guide
